# sensor 1
0.00028592	0.00107856
0.000571839	0.000719062
0.000857759	0.00143809
0.00114368	0.00143809
0.0014296	0.00107856
0.00171552	0.00107856
0.00200144	0.00215715
0.00228736	0.00179762
0.00257328	0.00179762
0.0028592	0.00107856
0.00314512	0.00179762
0.00343103	0.00215715
0.00371695	0.00287621
0.00400287	0.00287621
0.00428879	0.00143809
0.00457471	0.000359531
0.00486063	0.00179762
0.00514655	0.00287621
0.00543247	0.00215715
0.00571839	0.000719062
0.00600431	0.00143809
0.00629023	0
0.00657615	0.00215715
0.00686207	0.00323571
0.00714799	0.00107856
0.00743391	0.00107856
0.00771983	0.00179762
0.00800575	0.00179762
0.00829167	0.00251668
0.00857759	0.00179762
0.00886351	0
0.00914943	0.00107856
0.00943535	0.00143809
0.00972127	-0.000359531
0.0100072	-0.000359531
0.0102931	0.000359531
0.010579	-0.000359531
0.0108649	-0.000359531
0.0111509	-0.00179762
0.0114368	-0.00107856
0.0117227	-0.00107856
0.0120086	0.000359531
0.0122945	0
0.0125805	-0.000359531
0.0128664	-0.00215715
0.0131523	-0.00107856
0.0134382	-0.00143809
0.0137241	-0.000719062
0.0140101	-0.00215715
0.014296	-0.00179762
0.0145819	-0.00251668
0.0148678	-0.00143809
0.0151537	-0.000359531
0.0154397	-0.00107856
0.0157256	-0.00179762
0.0160115	-0.00215715
0.0162974	-0.00323571
0.0165833	-0.00215715
0.0168693	-0.000719062
0.0171552	-0.00215715
0.0174411	-0.00215715
0.017727	-0.00179762
0.0180129	-0.00251668
0.0182989	-0.000719062
0.0185848	-0.000359531
0.0188707	-0.00251668
0.0191566	-0.00215715
0.0194425	-0.00179762
0.0197285	-0.00143809
0.0200144	-0.00143809
0.0203003	-0.00143809
0.0205862	-0.00323571
0.0208721	-0.00215715
0.021158	-0.00287621
0.021444	-0.00395477
0.0217299	-0.00323571
0.0220158	-0.00287621
0.0223017	-0.00179762
0.0225876	-0.00179762
0.0228736	-0.00323571
0.0231595	-0.00251668
0.0234454	-0.00179762
0.0237313	-0.000719062
0.0240172	-0.00107856
0.0243032	-0.000719062
0.0245891	-0.00251668
0.024875	-0.00143809
0.0251609	0.00107856
0.0254468	-0.00107856
0.0257328	-0.00251668
0.0260187	-0.00179762
0.0263046	-0.00215715
0.0265905	-0.00107856
0.0268764	0.000359531
0.0271624	-0.00143809
0.0274483	-0.00143809
0.0277342	-0.000359531
0.0280201	-0.00215715
0.028306	0.000719062
0.028592	0.00107856
0.0288779	-0.000359531
0.0291638	-0.000359531
0.0294497	-0.00107856
0.0297356	0.000359531
0.0300216	0.00107856
0.0303075	0.00143809
0.0305934	0
0.0308793	0.000719062
0.0311652	0.000719062
0.0314512	0.00179762
0.0317371	0.00143809
0.032023	0.00107856
0.0323089	0.00107856
0.0325948	0.00179762
0.0328808	0.000359531
0.0331667	0.000359531
0.0334526	0.00143809
0.0337385	0.00143809
0.0340244	0.00251668
0.0343103	0.00323571
0.0345963	0.00107856
